Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
764,18-08-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,22,NA
764,20-08-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,43,NA
764,22-08-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,42,NA
764,26-08-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,48,NA
764,28-08-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,49,NA
764,9/2/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,51,NA
764,9/4/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,49,NA
764,9/8/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,53,NA
764,9/10/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,52,NA
764,9/12/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,57,NA
764,16-09-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,47,NA
764,18-09-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,51,NA
764,22-09-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,49,NA
764,24-09-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,51,NA
764,26-09-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,45,NA
764,30-09-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,48,NA
764,10/7/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,45,NA
764,10/9/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,47,NA
764,13-10-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,43,NA
764,17-10-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,56,NA
764,24-10-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,70,NA
764,28-10-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,47,NA
764,30-10-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,60,NA
764,11/5/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,52,NA
764,11/7/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,54,NA
764,11/11/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,48,NA
764,14-11-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,46,NA
764,18-11-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,44,NA
764,20-11-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,56,NA
764,24-11-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,51,NA
764,26-11-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,54,NA
764,28-11-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,57,NA
764,12/2/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,49,NA
764,12/4/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,57,NA
764,12/8/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,62,NA
764,12/10/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,51,NA
764,12/12/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,46,NA
764,16-12-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,43,NA
764,18-12-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,45,NA
764,22-12-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,59,NA
764,24-12-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,55,NA
764,31-12-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,42,NA
767,1/2/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,83,NA
767,1/6/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,74,NA
767,17-01-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",31,31,115,NA
767,21-01-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24,29,49,NA
767,23-01-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",28,26,85,NA
767,27-01-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",29,31,89,NA
767,29-01-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23,25,82,NA
767,31-01-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,20,62,NA
767,2/4/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,26,114,NA
767,2/6/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",30,33,93,NA
767,2/10/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,29,86,NA
767,2/12/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,28,77,NA
767,14-02-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23,32,95,NA
767,18-02-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",31,34,74,NA
767,20-02-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,31,73,NA
767,24-02-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,34,85,NA
767,26-02-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,29,95,NA
767,28-02-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,120,NA
767,3/4/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,23,90,NA
767,3/6/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,63,NA
767,3/10/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,28,86,NA
767,3/12/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,27,87,NA
767,14-03-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,19,98,NA
767,18-03-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,26,116,NA
767,20-03-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,94,NA
767,24-03-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,26,101,NA
767,26-03-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,99,NA
767,28-03-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,25,108,NA
767,4/2/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,149,NA
767,4/4/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,27,71,NA
767,4/8/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,29,51,NA
767,4/10/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,29,85,NA
767,15-04-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,28,96,NA
767,17-04-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,27,67,NA
767,22-04-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,92,NA
767,25-04-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,26,62,NA
767,29-04-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,30,87,NA
767,5/2/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,28,79,NA
767,5/6/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,78,NA
767,5/8/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,27,51,NA
767,5/12/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,53,NA
767,14-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,28,73,NA
767,16-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,29,87,NA
767,20-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,31,80,NA
767,22-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,30,95,NA
767,26-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,31,83,NA
767,28-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,32,56,NA
767,30-05-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,26,98,NA
767,6/3/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,35,82,NA
767,6/5/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,30,101,NA
767,6/9/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,33,99,NA
767,6/11/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,31,88,NA
767,13-06-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,31,112,NA
767,17-06-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,31,109,NA
767,19-06-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23,32,113,NA
767,23-06-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,28,120,NA
767,25-06-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,30,102,NA
767,27-06-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,27,101,NA
767,7/1/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,30,99,NA
767,7/3/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,31,120,NA
767,7/7/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,31,98,NA
767,7/9/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,32,104,NA
767,7/11/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,30,139,NA
767,15-07-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,30,113,NA
767,17-07-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,31,121,NA
767,21-07-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,31,175,NA
767,23-07-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,27,122,NA
767,25-07-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,27,166,NA
767,30-07-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,33,181,NA
767,8/1/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,29,131,NA
767,8/5/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,28,114,NA
767,8/7/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,30,112,NA
767,8/11/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,29,84,NA
767,13-08-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,62,NA
767,18-08-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,41,NA
767,20-08-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,22,56,NA
767,22-08-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,24,51,NA
767,26-08-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,23,89,NA
767,28-08-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,68,NA
767,9/2/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,67,NA
767,9/4/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,57,NA
767,9/8/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,26,65,NA
767,9/10/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,71,NA
767,9/12/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,27,73,NA
767,16-09-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,25,69,NA
767,18-09-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,28,67,NA
767,22-09-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,29,63,NA
767,24-09-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,29,66,NA
767,26-09-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,27,63,NA
767,30-09-14,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,28,70,NA
767,10/7/2014,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,29,69,NA
